gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,D1_B7C2_no,D1_B7_no,D2_B7C2_no,D2_B7_no,D3_B7C2_no,D3_B7_no
ENSG00000139974,SLC38A6,145389,solute carrier family 38 member 6,63.43972226040096,-0.02029530172925053,0.34283800825135924,-0.059197933836934974,0.9527944553176473,0.9927996349008599,68,83,67,56,49,61
ENSG00000146963,LUC7L2,51631,"LUC7 like 2, pre-mRNA splicing factor",5135.608894300809,-0.009307444874189713,0.1555910019825654,-0.059819943027506504,0.9522990417802469,0.9927996349008599,6290,6673,4301,4420,4491,5038
ENSG00000166971,AKTIP,64400,AKT interacting protein,544.7961905148768,0.010373483302746931,0.17570135900734488,0.05904042724173401,0.9529199079730052,0.9927996349008599,588,670,575,517,433,510
ENSG00000172340,SUCLG2,8801,succinate-CoA ligase GDP-forming subunit beta,2950.4422644498513,-0.011188478889871274,0.18758940143971048,-0.05964344895821393,0.9524396126794806,0.9927996349008599,2844,3051,3328,3401,2348,2750
ENSG00000183864,TOB2,10766,"transducer of ERBB2, 2",3774.069032011897,0.004941554304155354,0.08361825773682079,0.05909659490524604,0.9528751707756271,0.9927996349008599,4248,4232,3297,3852,3521,3649
ENSG00000237765,FAM200B,285550,family with sequence similarity 200 member B,139.9899491929734,0.014621819439898784,0.24594327465028165,0.05945199949333942,0.9525920966627673,0.9927996349008599,148,138,143,161,119,133
ENSG00000260027,HOXB7,3217,homeobox B7,45.7639506308885,-0.02677820505750992,0.45115449590104717,-0.059354844739003224,0.9526694782898643,0.9927996349008599,59,50,32,33,43,60
ENSG00000164308,ERAP2,64167,endoplasmic reticulum aminopeptidase 2,3915.7801222265975,-0.07582782222066761,1.2877178176156925,-0.058885433736615214,0.9530433601124817,0.9928425823984559,5841,6170,345,452,5258,5945
ENSG00000232040,SCAND3,114821,SCAN domain containing 3,40.54325360327829,-0.023818362747153085,0.4057740726533951,-0.058698582172593126,0.953192188655025,0.9928707777132247,35,46,40,39,41,42
ENSG00000273820,USP27X,389856,ubiquitin specific peptidase 27 X-linked,157.32062780968087,0.012087821370781293,0.20611862982387583,0.05864497246614773,0.9532348894526835,0.9928707777132247,169,181,146,151,146,156
ENSG00000111254,AKAP3,10566,A-kinase anchoring protein 3,81.13308270818482,0.016627247016818204,0.2862385031979664,0.05808878550946927,0.9536779071769952,0.9931392559817719,99,87,76,85,65,79
ENSG00000162636,EEIG2,284611,EEIG family member 2,478.69147960631904,-0.018438172491519463,0.31783612649248494,-0.05801156934233977,0.9537394130452747,0.9931392559817719,444,486,630,609,302,403
ENSG00000182685,BRICD5,283870,BRICHOS domain containing 5,34.925774592672475,-0.0264742155192157,0.45589298818641133,-0.05807111801506933,0.9536919800421138,0.9931392559817719,37,38,28,46,36,26
ENSG00000106682,EIF4H,7458,eukaryotic translation initiation factor 4H,20516.708582864572,-0.006391647413381381,0.11039740637547833,-0.05789671717143805,0.9538308980555255,0.9931488671199048,22350,20700,19151,22062,18303,20971
ENSG00000100387,RBX1,9978,ring-box 1,1665.8034712257931,0.007731112613657652,0.13401288273681633,0.057689324009547197,0.9539960977404046,0.993235223257536,1997,2092,1518,1603,1396,1507
ENSG00000090316,MAEA,10296,"macrophage erythroblast attacher, E3 ubiquitin ligase",1986.0730625972853,0.010451373642826505,0.1834324171949794,0.056976699117022606,0.9545637563926387,0.9932577058911695,2394,2735,1843,1930,1626,1568
ENSG00000121903,ZSCAN20,7579,zinc finger and SCAN domain containing 20,196.8985508055555,0.01252660682640343,0.21787114216479533,0.05749548426623863,0.954150503193594,0.9932577058911695,201,191,176,216,198,200
ENSG00000160683,CXCR5,643,C-X-C motif chemokine receptor 5,926.8290531583514,-0.01732305565110893,0.3038672633618261,-0.05700862758118738,0.9545383225043096,0.9932577058911695,1192,1157,508,706,1025,1044
ENSG00000167283,ATP5MG,10632,ATP synthase membrane subunit g,3933.0749165465686,-0.006343045769650231,0.11140011944840825,-0.05693930851293054,0.9545935414246424,0.9932577058911695,4432,4824,3731,3952,3329,3553
ENSG00000177030,DEAF1,10522,DEAF1 transcription factor,1425.9361970170373,0.007246395640481803,0.12652125060978625,0.057274138577960786,0.9543268209527306,0.9932577058911695,1524,1610,1386,1575,1260,1252
ENSG00000272916,NA,NA,NA,65.70180338159318,-0.022246712002468,0.38878294781191824,-0.05722141911746167,0.9543688161243388,0.9932577058911695,57,65,82,74,49,66
ENSG00000280571,NA,NA,NA,247.26690363658932,0.011531694591892638,0.20154307041668562,0.05721702347816338,0.9543723176003904,0.9932577058911695,315,303,211,250,207,218
ENSG00000183508,TENT5C,54855,terminal nucleotidyltransferase 5C,1432.246578894726,-0.03686588602095728,0.6486610111369776,-0.056833824429093543,0.9546775694756447,0.9932595410468708,797,797,2131,2188,1067,1446
ENSG00000104643,MTMR9,66036,myotubularin related protein 9,549.4840049231017,0.012583903391227558,0.22214616896454567,0.05664695209412293,0.9548264322037019,0.9932887578356774,746,715,398,485,494,515
ENSG00000132612,VPS4A,27183,vacuolar protein sorting 4 homolog A,131.28196706807938,0.03193536053564952,0.5659243805512605,0.056430437763684345,0.9549989097514555,0.9932887578356774,185,139,164,202,46,66
ENSG00000188761,BCL2L15,440603,BCL2 like 15,178.31224691335825,0.025581695444803185,0.45369290708103294,0.05638548684701854,0.9550347183795246,0.9932887578356774,133,91,199,229,182,217
ENSG00000227057,WDR46,9277,WD repeat domain 46,442.6532298144773,0.07231875153564757,1.27948432950984,0.05652179543562858,0.9549261330306801,0.9932887578356774,861,706,14,181,517,476
ENSG00000198160,MIER1,57708,MIER1 transcriptional regulator,2741.34180757641,0.005339551925045585,0.09525443370764002,0.05605567864099662,0.9552974517079741,0.9933908734753318,3119,3110,2335,2804,2591,2613
ENSG00000255073,NA,NA,NA,244.79549490912666,-0.026872089597898826,0.4785246092076162,-0.05615612881936424,0.9552174301096198,0.9933908734753318,155,448,279,231,255,114
ENSG00000064012,CASP8,841,caspase 8,1773.3742810526687,-0.015438913773166,0.2766302868615215,-0.05581064151841975,0.9554926574530821,0.9934647751719748,1618,1324,2055,2229,1424,1920
ENSG00000105186,ANKRD27,84079,ankyrin repeat domain 27,2086.7159849091377,-0.009365564492667764,0.16800470499551462,-0.05574584648041735,0.9555442760528068,0.9934647751719748,2102,2212,2189,2477,1755,1827
ENSG00000197894,ADH5,128,"alcohol dehydrogenase 5 (class III), chi polypeptide",2090.102606832149,-0.00609104636738683,0.1094397594538005,-0.05565661326182043,0.9556153634957194,0.9934647751719748,2218,2403,2052,2193,1813,1936
ENSG00000076685,NT5C2,22978,"5'-nucleotidase, cytosolic II",1318.821526567507,-0.008189498774336819,0.15099584687236045,-0.05423658295224207,0.956746674584183,0.9935270972225004,1439,1640,1294,1412,1110,1092
ENSG00000091640,SPAG7,9552,sperm associated antigen 7,3135.126225531915,0.009143471089217993,0.1706635904146262,0.05357599161604407,0.9572729849475438,0.9935270972225004,4068,4140,2577,2823,2658,2843
ENSG00000097046,CDC7,8317,cell division cycle 7,255.8206377923765,-0.01186050214124497,0.21988020780410003,-0.0539407446431557,0.9569823743706362,0.9935270972225004,322,312,246,250,184,241
ENSG00000102908,NFAT5,10725,nuclear factor of activated T cells 5,3355.663265281076,-0.010013624427717761,0.18329565614152543,-0.05463099692873292,0.9564324436478546,0.9935270972225004,3669,3025,2652,3718,3451,3646
ENSG00000104412,EMC2,9694,ER membrane protein complex subunit 2,1137.121515557296,0.008025920111680766,0.14782395226285297,0.054293773024073164,0.9567011106445396,0.9935270972225004,1269,1141,1040,1098,1026,1270
ENSG00000105948,IFT56,79989,intraflagellar transport 56,181.69988714771918,-0.015222700090138373,0.2814207838999462,-0.05409230931412129,0.9568616195566965,0.9935270972225004,231,237,182,155,121,180
ENSG00000121988,ZRANB3,84083,zinc finger RANBP2-type containing 3,111.25326609886307,-0.01577595797826906,0.29303443107077753,-0.053836533545297424,0.9570654021533433,0.9935270972225004,138,113,93,98,95,135
ENSG00000125734,GPR108,56927,G protein-coupled receptor 108,437.78259994401185,-0.01686537978340771,0.31175004233683123,-0.05409904568733133,0.9568562525670886,0.9935270972225004,357,316,446,511,447,521
ENSG00000138495,COX17,10063,cytochrome c oxidase copper chaperone COX17,1869.215806176517,0.009588163180030095,0.17914445739878776,0.053521963890215095,0.9573160310743342,0.9935270972225004,2070,2265,1448,1582,1965,1963
ENSG00000140365,COMMD4,54939,COMM domain containing 4,169.19575314423994,-0.01574400268452739,0.2852586966623191,-0.05519201647045551,0.9559854891762724,0.9935270972225004,152,174,202,173,132,180
ENSG00000149925,ALDOA,226,"aldolase, fructose-bisphosphate A",105144.54071751838,-0.007584854955690707,0.13832469285077115,-0.054833701773503864,0.9562709506499691,0.9935270972225004,110271,101691,102059,109695,93263,114530
ENSG00000158019,BABAM2,9577,BRISC and BRCA1 A complex member 2,1826.6093472625255,-0.006317343852740679,0.11672092238086311,-0.054123491520457985,0.9568367761489063,0.9935270972225004,2022,1958,1775,1861,1533,1867
ENSG00000164048,ZNF589,51385,zinc finger protein 589,489.3164980846348,-0.011731705102002053,0.21509537356013855,-0.05454187557744929,0.9565034463366084,0.9935270972225004,535,534,416,397,473,591
ENSG00000167447,SMG8,55181,SMG8 nonsense mediated mRNA decay factor,1190.0985941050244,-0.006646312123172368,0.1235674330030851,-0.05378692396245238,0.9571049276051432,0.9935270972225004,1438,1411,1000,1207,1056,1107
ENSG00000170017,ALCAM,214,activated leukocyte cell adhesion molecule,2505.0337296929106,-0.0071683568945569605,0.13362519917619728,-0.053645247593642975,0.9572178060241193,0.9935270972225004,2680,3230,2263,2263,2349,2371
ENSG00000182568,SATB1,6304,SATB homeobox 1,10479.066207498709,0.009161185232071893,0.16556376697889671,0.05533327369411453,0.9558729541884426,0.9935270972225004,9778,9980,10593,11490,10031,10842
ENSG00000185596,NA,NA,NA,600.7354796334494,0.008560915940478739,0.15577722050546058,0.054956147713385646,0.9561734000179626,0.9935270972225004,657,682,512,544,591,637
ENSG00000211803,TRAV23DV6,28660,T cell receptor alpha variable 23/delta variable 6,326.4357163925272,0.027194928149790885,0.5081675173676902,0.05351567587527185,0.957321041004354,0.9935270972225004,152,174,385,467,388,345
ENSG00000248527,MTATP6P1,106480796,MT-ATP6 pseudogene 1,11234.414839605723,-0.005899831865398443,0.10920277727817788,-0.05402639028464905,0.9569141385353904,0.9935270972225004,11090,12838,10597,11266,10858,10967
ENSG00000248672,LY75-CD302,100526664,LY75-CD302 readthrough,361.5938173910943,-0.057275450455082304,1.0698866789310228,-0.05353412803710115,0.9573063393838552,0.9935270972225004,335,493,549,643,142,38
ENSG00000110888,CAPRIN2,65981,caprin family member 2,249.20649458292598,0.012787795617538547,0.23972794920423746,0.05334294837121357,0.9574586610412753,0.9935845185571428,243,278,291,249,192,245
ENSG00000211802,TRAV22,28661,T cell receptor alpha variable 22,157.30834342778897,0.012565582204298964,0.23666433121336664,0.053094533256768474,0.9576565871401496,0.9937045061129397,174,196,164,150,124,144
ENSG00000153976,HS3ST3A1,9955,heparan sulfate-glucosamine 3-sulfotransferase 3A1,42.36407905742622,-0.02987036868433421,0.5663992312390635,-0.05273730442569517,0.9579412157350633,0.9938290289384047,38,21,48,56,35,53
ENSG00000198408,OGA,10724,O-GlcNAcase,5355.524160765688,-0.0059601692493562305,0.11288991053297238,-0.05279629704034012,0.9578942119214023,0.9938290289384047,6319,6327,4975,5590,4407,4845
ENSG00000136371,MTHFS,10588,methenyltetrahydrofolate synthetase,713.2432513159476,0.010171529684843646,0.19510398942926271,0.05213388877694608,0.9584220103327218,0.994108636878567,931,950,569,652,618,630
ENSG00000152689,RASGRP3,25780,RAS guanyl releasing protein 3,546.567835966668,-0.009529995222723346,0.18295579557992428,-0.052089058958289004,0.9584577308185687,0.994108636878567,602,627,489,654,502,433
ENSG00000161395,PGAP3,93210,post-GPI attachment to proteins phospholipase 3,380.4412781766898,0.011868996329802995,0.22729599624613755,0.05221823756609477,0.9583548012814448,0.994108636878567,344,363,395,458,364,353
ENSG00000109743,BST1,683,bone marrow stromal cell antigen 1,35.11086045541463,0.027722841299003716,0.534593333055267,0.05185781337856245,0.9586419890651464,0.9941087134248149,30,35,30,23,42,49
ENSG00000143924,EML4,27436,EMAP like 4,991.7055354425119,-0.01028156618752147,0.19829743706233222,-0.05184921368544765,0.9586488414090689,0.9941087134248149,1077,1334,1039,1004,771,792
ENSG00000182963,GJC1,10052,gap junction protein gamma 1,53.142508838168816,0.04729455802027086,0.9133930912159843,0.05177897498360584,0.9587048086068033,0.9941087134248149,132,126,20,19,19,26
ENSG00000102974,CTCF,10664,CCCTC-binding factor,738.5505791552679,-0.007317757740829901,0.14225060888618068,-0.05144271647149908,0.9589727469920732,0.9941779208491531,876,871,627,800,662,643
ENSG00000144535,DIS3L2,129563,DIS3 like 3'-5' exoribonuclease 2,113.44637811440946,-0.026271782852621592,0.5106074528450851,-0.05145201603743977,0.9589653368252106,0.9941779208491531,199,140,105,108,38,110
ENSG00000151093,OXSM,54995,"3-oxoacyl-ACP synthase, mitochondrial",374.49646357417896,-0.013816572533619915,0.2688822990071445,-0.05138520677872065,0.9590185724805439,0.9941779208491531,336,321,429,448,311,391
ENSG00000113263,ITK,3702,IL2 inducible T cell kinase,7104.887049778836,0.010489657217549278,0.20773390248095575,0.05049564414990437,0.9597274204433628,0.994400486950413,6693,6304,6059,7333,7881,8169
ENSG00000118596,SLC16A7,9194,solute carrier family 16 member 7,667.5058837350712,0.009874945628602033,0.19537555940441967,0.050543402965574045,0.9596893630182058,0.994400486950413,837,900,554,659,585,534
ENSG00000120029,ARMH3,79591,armadillo like helical domain containing 3,989.4562453762226,-0.006754860199784403,0.13265761391976397,-0.050919506240101546,0.9593896619396185,0.994400486950413,1024,1224,942,1000,909,879
ENSG00000143889,HNRNPLL,92906,heterogeneous nuclear ribonucleoprotein L like,2810.096463609231,-0.008053531519530244,0.15908324415417197,-0.050624637197650715,0.9596246303487757,0.994400486950413,2951,2983,2866,3354,2350,2436
ENSG00000196227,FAM217B,63939,family with sequence similarity 217 member B,785.4268580964713,0.0076180618096785896,0.1504013716112141,0.05065154478358878,0.9596031887095183,0.994400486950413,962,956,670,822,687,674
ENSG00000248919,ATP5MF-PTCD1,100526740,ATP5MF-PTCD1 readthrough,456.4867930988257,-0.009535933594023101,0.18856829178170798,-0.05057018602609059,0.959668020520765,0.994400486950413,530,516,333,455,472,455
ENSG00000148019,CEP78,84131,centrosomal protein 78,1536.083105486356,0.009742012444563604,0.19379781540525598,0.05026894871952923,0.9599080678058728,0.9945023177182176,1915,2141,1419,1402,1211,1278
ENSG00000089159,PXN,5829,paxillin,3006.2622800155996,-0.008274296406129087,0.16536341954626826,-0.050037042223924015,0.9600928698532235,0.9946084350585861,3426,3249,3103,3454,2256,2685
ENSG00000100325,ASCC2,84164,activating signal cointegrator 1 complex subunit 2,2999.7493295859495,0.004058676592480955,0.08160711338819808,0.049734348195532616,0.9603340844162149,0.9946425874781815,3326,3341,2762,3043,2696,2940
ENSG00000102181,CD99L2,83692,CD99 molecule like 2,975.4329526068937,-0.01013964494461377,0.2038762082775062,-0.04973432177437884,0.9603341054711897,0.9946425874781815,951,1089,1104,1129,765,835
ENSG00000123154,WDR83,84292,WD repeat domain 83,582.5087965716682,0.006683625219465404,0.13527665803683914,0.04940708409314258,0.960594882768588,0.9946425874781815,654,706,511,588,544,523
ENSG00000125691,RPL23,9349,ribosomal protein L23,16427.004683742125,0.006199946778632431,0.12536221903856365,0.0494562622310093,0.9605556922018051,0.9946425874781815,17084,16749,15309,16166,15538,17853
ENSG00000160352,ZNF714,148206,zinc finger protein 714,809.420923775223,0.019306735521359978,0.3918394610529653,0.04927205511532252,0.9607024892471884,0.9946425874781815,1063,1061,973,1010,376,466
ENSG00000178860,MSC,9242,musculin,497.7429071051322,0.011959802599141816,0.242238843674755,0.04937194389517394,0.9606228864141884,0.9946425874781815,589,632,329,436,550,483
ENSG00000225556,C2CD4D,100191040,C2 calcium dependent domain containing 4D,188.52720582461214,-0.011828027861531523,0.23943858441571444,-0.04939900513693166,0.9606013209814732,0.9946425874781815,232,183,176,221,145,183
ENSG00000058799,YIPF1,54432,Yip1 domain family member 1,791.5785529085996,-0.008029521396640328,0.16641373907319587,-0.04825035145150246,0.9615167222327405,0.9947235255247456,767,777,753,854,769,826
ENSG00000118855,MFSD1,64747,major facilitator superfamily domain containing 1,292.8826371535364,-0.013874078064370816,0.28345019213735456,-0.04894714644486006,0.9609614164353532,0.9947235255247456,308,436,219,231,323,261
ENSG00000118961,LDAH,60526,lipid droplet associated hydrolase,615.4829908808022,-0.009616074230505225,0.1983359936254554,-0.048483757560740866,0.9613307088067987,0.9947235255247456,558,592,621,655,593,662
ENSG00000139687,RB1,5925,RB transcriptional corepressor 1,2472.952739256655,-0.006044676689178228,0.12489501302516849,-0.04839806284307062,0.9613990031248735,0.9947235255247456,2940,3114,2160,2419,2154,2227
ENSG00000146350,TBC1D32,221322,TBC1 domain family member 32,116.32643747577146,0.017979095237354716,0.37267348620568086,0.04824355877957988,0.9615221356964805,0.9947235255247456,139,135,137,142,68,85
