gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,D1_B7C2_bead,D1_B7_bead,D2_B7C2_bead,D2_B7_bead,D3_B7C2_bead,D3_B7_bead
ENSG00000198276,UCKL1,54963,uridine-cytidine kinase 1 like 1,85.7977301213603,-0.3837154143199013,0.5279238069231099,-0.7268386257409073,0.46732481815310384,NA,66,42,78,107,68,150
ENSG00000198298,ZNF485,220992,zinc finger protein 485,65.32654635116248,0.18051936587020315,0.36704324281301814,0.49182043098438033,0.622846291907565,NA,91,80,52,57,59,56
ENSG00000198324,PHETA1,144717,PH domain containing endocytic trafficking adaptor 1,60.71290506660957,-0.2227309304255035,0.36188990276377647,-0.6154659987042829,0.5382470172282974,NA,62,67,44,52,57,86
ENSG00000198342,ZNF442,79973,zinc finger protein 442,19.205427417963612,-0.13285591905429614,0.6744619045585531,-0.19698061247988885,0.843842709539563,NA,16,11,20,21,16,30
ENSG00000198353,HOXC4,3221,homeobox C4,60.658797602268855,0.029229826635663664,0.5211816533416931,0.05608375975679296,0.9552750814109026,NA,57,75,77,76,37,37
ENSG00000198416,NA,NA,NA,72.42850832887827,-0.6583725040975689,0.45067254223304526,-1.4608666878958,0.14405203009689116,NA,61,151,35,61,70,71
ENSG00000198435,NRARP,441478,NOTCH regulated ankyrin repeat protein,35.294481857391034,0.18295715316103575,0.5133443987242743,0.3564023560317545,0.7215392652099615,NA,56,37,20,27,35,40
ENSG00000198453,ZNF568,374900,zinc finger protein 568,79.42731004065548,-0.5057064848590048,0.4373998390362968,-1.1561652285314163,0.2476135795129253,NA,40,74,57,92,94,124
ENSG00000198467,TPM2,7169,tropomyosin 2,26.827976381171105,-0.436716569228757,0.5490649455180051,-0.7953823546625161,0.4263911210120371,NA,14,26,21,34,31,36
ENSG00000198546,ZNF511,118472,zinc finger protein 511,92.84966591916002,-0.21914897860155053,0.700488988520991,-0.3128514254938691,0.7543935431257387,NA,136,84,12,143,115,83
ENSG00000198556,ZNF789,285989,zinc finger protein 789,89.61046105289255,0.10567732713264985,0.33304936258261286,0.3173022951107934,0.7510142360322845,NA,125,99,70,82,75,90
ENSG00000198563,DDX39B,7919,DExD-box helicase 39B,2280.4181823114054,0.1875908460251965,1.2158691778617945,0.1542853864879529,NA,NA,5884,5300,583,757,816,897
ENSG00000198618,NA,NA,NA,29.367527881208957,0.38949256748953975,0.5088867180016844,0.7653816727994276,0.44404430301017983,NA,35,35,34,26,26,19
ENSG00000198682,PAPSS2,9060,3'-phosphoadenosine 5'-phosphosulfate synthase 2,51.700986305912025,0.031512720858161224,0.4338787359719254,0.07263024952714044,0.9421003546404383,NA,72,51,27,57,56,52
ENSG00000198744,MTCO3P12,107075270,MT-CO3 pseudogene 12,22.989260798008623,-0.08764697713397555,0.5459918542251808,-0.16052799406385965,0.8724651714905391,NA,25,33,13,20,28,22
ENSG00000198754,OXCT2,64064,3-oxoacid CoA-transferase 2,52.67219864599339,0.4068736407704784,0.4142595339928926,0.9821708551853366,0.3260156832181027,NA,49,39,64,43,58,59
ENSG00000198794,SCAMP5,192683,secretory carrier membrane protein 5,58.08580779130954,-0.27423752310926447,0.44017299192490833,-0.6230221484285166,0.5332699672880816,NA,68,76,24,68,65,56
ENSG00000198846,TOX,9760,thymocyte selection associated high mobility group box,72.42713937465996,-0.49468210103218285,0.3878477009121704,-1.275454514410556,0.20214841390713023,NA,63,112,44,53,69,103
ENSG00000198862,LTN1,26046,listerin E3 ubiquitin protein ligase 1,43.62438303329183,0.7710143126315674,0.6423968161804936,1.200215027863613,0.23005584039233293,NA,57,28,55,12,45,61
ENSG00000198908,GPRASP3,80823,G protein-coupled receptor associated sorting protein family member 3,64.62164077172534,-0.3550559192648001,0.421391032264066,-0.8425806248347099,0.3994630308576862,NA,82,88,45,68,37,72
ENSG00000198915,RASGEF1A,221002,RasGEF domain family member 1A,62.47652152295452,-0.7607059941965548,0.4376323482470307,-1.7382307255019422,0.08217016718949806,NA,39,83,58,92,33,70
ENSG00000198932,GPRASP1,9737,G protein-coupled receptor associated sorting protein 1,28.51882363912037,-0.8344607520541215,0.5078338402965399,-1.6431767358529201,0.10034637178108355,NA,17,37,24,35,17,42
ENSG00000199523,NA,NA,NA,20.956123427381108,-0.23498398450572971,0.7610189968894644,-0.30877545168542014,0.7574923439777829,NA,13,48,17,13,26,12
ENSG00000203663,OR2L2,26246,olfactory receptor family 2 subfamily L member 2,23.95324483693231,-0.29437205242230063,0.5110351663598969,-0.5760309109823353,0.5645942884028313,NA,21,32,20,20,21,31
ENSG00000203666,EFCAB2,84288,EF-hand calcium binding domain 2,30.611862043149365,0.05827960929965949,0.7801123445878316,0.07470668770207863,0.9404480865289758,NA,19,25,12,16,64,53
ENSG00000203761,NA,NA,NA,30.302773112846424,0.16598495991312748,0.6560647801183477,0.2530008696445882,0.800267541176824,NA,35,11,22,31,37,46
ENSG00000203778,FAM229B,619208,family with sequence similarity 229 member B,39.80545227668806,-0.2500210430189957,0.5948989839340321,-0.4202747857554256,0.6742847273233146,NA,22,23,42,60,39,50
ENSG00000203867,RBM20,282996,RNA binding motif protein 20,76.0311602114101,0.012108159685685743,0.41675980125864315,0.02905308921138332,0.9768222493741257,NA,61,61,53,70,111,105
ENSG00000204116,CHIC1,53344,cysteine rich hydrophobic domain 1,42.97332074667361,-0.8764907638889446,0.6837858094146939,-1.281820640061545,0.1999055720252313,NA,30,38,21,110,38,23
ENSG00000204177,NA,NA,NA,77.79546024228665,-0.006951480217898676,0.3498630850260048,-0.019869144575175694,0.9841477593462419,NA,93,75,70,92,60,76
ENSG00000204179,PTPN20,26095,protein tyrosine phosphatase non-receptor type 20,29.92758838202259,0.5404132086252188,0.67900200029923,0.7958933970548888,0.4260939994440109,NA,31,17,37,46,33,12
ENSG00000204217,BMPR2,659,bone morphogenetic protein receptor type 2,17.74266902673015,0.04737934435576415,0.6377327314333031,0.07429341794842358,0.9407769142757563,NA,15,20,13,11,25,24
ENSG00000204262,COL5A2,1290,collagen type V alpha 2 chain,29.978321674290044,0.47550351558791765,0.5848368122484963,0.8130533263796619,0.41618748466668465,NA,49,43,24,16,29,21
ENSG00000204348,DXO,1797,decapping exoribonuclease,63.54465814624723,-0.2676951677876516,0.5727414543201872,-0.46739268786714794,0.6402189531374176,NA,19,73,56,78,92,66
ENSG00000204469,PRRC2A,7916,proline rich coiled-coil 2A,2238.193889866994,0.09988451345395327,1.5284750880169764,0.06534912753046053,NA,NA,6111,6243,340,388,530,495
ENSG00000204482,LST1,7940,leukocyte specific transcript 1,67.73026906419378,-0.07197203398144221,0.4972277897683547,-0.14474660399607206,0.8849109419303125,NA,91,71,53,40,47,107
ENSG00000204525,HLA-C,3107,"major histocompatibility complex, class I, C",17407.846471368168,0.04342144734955262,2.4652642710553785,0.017613303311682652,NA,NA,53090,56670,221,299,310,217
ENSG00000204531,POU5F1,5460,POU class 5 homeobox 1,19.79524053324533,-0.010856246119297867,0.6680164469316313,-0.016251465318201902,0.9870337774864705,NA,11,32,23,15,22,16
ENSG00000204580,DDR1,780,discoidin domain receptor tyrosine kinase 1,102.52744601922358,-0.36076886297799987,0.4750480487388693,-0.7594365747543825,0.4475914414910346,NA,77,209,72,100,113,59
ENSG00000204642,HLA-F,3134,"major histocompatibility complex, class I, F",1246.1098285249925,-0.09545669879324399,1.9725022365069178,-0.048393708775857816,NA,NA,3513,4052,53,112,85,111
ENSG00000204695,OR14J1,442191,olfactory receptor family 14 subfamily J member 1,24.527549065492547,-0.42095181354591077,0.6699550451777031,-0.6283284476710745,0.5297887995470334,NA,22,36,13,11,27,42
ENSG00000204745,LOC102724642,102724642,anaphase-promoting complex subunit 1-like,81.59259454893359,-0.18166931310649417,0.33757775015581304,-0.5381554709178628,0.5904697190951221,NA,101,96,47,92,77,84
ENSG00000204815,ODAD4,83538,outer dynein arm docking complex subunit 4,47.200471085065246,-0.21477442671672609,0.4411408567676424,-0.48686133560703493,0.6263566005239228,NA,28,50,46,60,51,48
ENSG00000204947,ZNF425,155054,zinc finger protein 425,80.9900957380498,-0.36303052648285705,0.3610359847048341,-1.0055244957913367,0.31464436028644327,NA,83,123,40,81,87,84
ENSG00000204991,SPIRE2,84501,spire type actin nucleation factor 2,35.18464045904069,0.1276071977556428,0.5404842613659321,0.2360978975283186,0.8133567053501537,NA,31,27,30,23,46,55
ENSG00000205045,SLFN12L,100506736,schlafen family member 12 like,33.00472143411209,-0.4324830748042203,0.5121638082308312,-0.8444233424031811,0.3984328831167502,NA,26,42,30,25,24,52
ENSG00000205084,TMEM231,79583,transmembrane protein 231,92.15084589901004,0.19391197386964942,0.3923203425310623,0.494269485539859,0.6211158724379255,NA,129,92,48,73,116,105
ENSG00000205133,TRIQK,286144,triple QxxK/R motif containing,34.604356594426406,-0.8676191552891083,0.4482546118740047,-1.9355498689949417,0.05292285528563282,NA,26,52,25,46,19,42
ENSG00000205236,NA,NA,NA,99.2809622500302,-0.4639990346207252,0.49788296844522206,-0.931943978862525,0.3513654777948941,NA,83,52,66,118,94,185
ENSG00000205307,SAP25,100316904,Sin3A associated protein 25,51.98685286526408,-0.5006432976513823,0.3736987087909791,-1.3396976919484276,0.1803436482410819,NA,46,56,39,59,39,75
ENSG00000205485,NA,NA,NA,100.67962696102933,-0.3170133535889041,0.3375658030564841,-0.9391157241595914,0.34767133192254124,NA,77,86,77,121,106,140
ENSG00000205639,MFSD2B,388931,"MFSD2 lysolipid transporter B, sphingolipid",17.580953201846324,-0.028713706610686292,0.6268809019660311,-0.04580408578508938,0.9634664022450978,NA,21,21,12,11,18,24
ENSG00000205670,SMIM11,54065,small integral membrane protein 11,65.36719662169189,1.6152833440255414,0.758963505767448,2.1282753805035735,0.033314258100511494,NA,209,14,41,42,42,43
ENSG00000205710,C17orf107,100130311,chromosome 17 open reading frame 107,45.15696013785829,0.2429546673021785,0.5031824387826231,0.4828361416784974,0.6292120865687629,NA,50,31,33,31,61,67
ENSG00000205763,NA,NA,NA,59.38345344154874,-0.13806008331363642,0.4102302654114869,-0.33654290030296385,0.7364615064207859,NA,48,61,45,46,72,88
ENSG00000205771,NA,NA,NA,36.88922538438437,-0.089883252526815,0.6280348304533042,-0.14311826059382549,0.8861967835321234,NA,35,30,25,18,45,71
ENSG00000205929,C21orf62,56245,chromosome 21 open reading frame 62,25.81741998079634,-0.3487190434968358,0.4980891605705698,-0.700113696707176,0.48385630278371267,NA,20,26,23,31,22,33
ENSG00000205940,NA,NA,NA,39.26755766539313,0.49239898625431056,0.5475914988856964,0.8992086021355371,0.36854155926902527,NA,70,44,20,34,47,25
ENSG00000206127,GOLGA8O,728047,golgin A8 family member O,81.27117952176175,0.5250160439360982,0.8248545970992052,0.6364952632651142,0.5244536673319349,NA,175,145,21,16,95,55
ENSG00000206140,TMEM191C,645426,transmembrane protein 191C,30.747640357533836,-0.42314462499661826,0.5731124259509415,-0.7383274307733113,0.4603155013331797,NA,30,41,26,49,19,20
ENSG00000206530,CFAP44,55779,cilia and flagella associated protein 44,46.97874462798436,-0.2900347841415553,0.39821491802965037,-0.7283373148766864,0.4664071254655409,NA,35,51,43,62,43,48
ENSG00000206535,LNP1,348801,leukemia NUP98 fusion partner 1,36.09039469635305,0.26632796634087225,0.43375573350736296,0.6140044863207585,0.5392123626048502,NA,36,43,39,33,38,27
ENSG00000206579,XKR4,114786,XK related 4,16.223736455492904,0.0943612809076054,0.6582822466131383,0.14334471481358357,0.8860179431264097,NA,13,13,13,13,23,23
ENSG00000211451,GNRHR2,114814,gonadotropin releasing hormone receptor 2 (pseudogene),51.164954171146476,-0.10912016118985673,0.38119778010501015,-0.28625602478534096,0.7746820365456258,NA,56,49,35,49,53,68
ENSG00000211689,TRGC1,6966,T cell receptor gamma constant 1,67.47424784331398,-0.2065639163146799,0.33195754791574394,-0.6222600378019092,0.5337708937919925,NA,71,80,50,59,61,88
ENSG00000211694,NA,NA,NA,44.16145248012801,-0.5996775150391351,0.3959373761844024,-1.5145766757817871,0.12987964259871632,NA,38,53,28,66,36,47
ENSG00000211697,TRGV5,6978,T cell receptor gamma variable 5,30.64625545316914,0.09024983976173744,0.5546611322176356,0.16271167118002705,0.8707454571858879,NA,47,41,15,24,32,29
ENSG00000211699,TRGV3,6976,T cell receptor gamma variable 3,46.41263435026538,0.23684820376938376,0.5672617512215805,0.4175289507169107,0.6762915530491804,NA,66,69,31,18,51,49
ENSG00000211724,TRBV6-6,28601,T cell receptor beta variable 6-6,61.556583729389494,0.05054757815769025,1.1569198374326917,0.04369151303504298,0.9651503043750789,NA,21,11,126,159,16,12
ENSG00000211725,TRBV5-5,28610,T cell receptor beta variable 5-5,35.16280115946746,-0.008485449288243976,0.5866997645906104,-0.01446301805518021,0.9884605834929528,NA,24,29,45,53,29,27
ENSG00000211727,TRBV7-6,28592,T cell receptor beta variable 7-6,89.37402269177163,-0.19698764070067898,0.41429167768309805,-0.475480564326855,0.6344444830732248,NA,89,99,97,103,48,96
ENSG00000211750,TRBV24-1,28563,T cell receptor beta variable 24-1,30.576288523034624,-0.8802916562056452,0.5511610799820015,-1.5971585951504264,0.11023035956245586,NA,24,43,11,53,29,28
ENSG00000211779,TRAV5,28688,T cell receptor alpha variable 5,74.58896499504183,-0.24145462621539088,0.28918022999125886,-0.8349624254143839,0.4037388647247794,NA,66,88,63,79,68,86
ENSG00000211782,TRAV8-1,28685,T cell receptor alpha variable 8-1,86.09484403637981,-0.12214956722485219,0.35319201269437817,-0.3458446477682661,0.729459469130227,NA,67,117,88,95,80,70
ENSG00000211785,TRAV12-1,28674,T cell receptor alpha variable 12-1,96.34174875886711,-0.25115173313725514,0.2806861695654344,-0.8947777281869455,0.37090591830038244,NA,97,119,69,87,90,123
ENSG00000211787,TRAV8-3,28683,T cell receptor alpha variable 8-3,40.02819789480694,-0.10071619059544805,0.4101707990743576,-0.2455469546411805,0.8060329561506331,NA,41,45,24,43,49,42
ENSG00000211796,TRAV16,28667,T cell receptor alpha variable 16,59.43131412161416,-0.02217604634639267,0.34254432206362456,-0.06473920283598707,0.9483816489268133,NA,52,67,51,50,68,71
ENSG00000211804,TRDV1,28518,T cell receptor delta variable 1,39.144096133056195,0.008482555995597349,0.4940605141521477,0.017169062802264573,0.9863017428578037,NA,51,61,23,32,42,31
ENSG00000211805,TRAV24,28659,T cell receptor alpha variable 24,65.42463802713405,-0.15504313351267798,0.36950839725902296,-0.4195929907487157,0.6747828096769708,NA,51,83,60,81,67,52
ENSG00000211806,TRAV25,28658,T cell receptor alpha variable 25,101.82108787879329,-0.10653870670661793,0.30426662985649283,-0.3501491660681516,0.7262267543170553,NA,82,114,106,110,91,106
ENSG00000211812,TRAV26-2,28656,T cell receptor alpha variable 26-2,88.20616255911818,-0.19407862036737633,0.3955270821100195,-0.4906835186405556,0.6236503051595681,NA,116,110,39,91,90,95
ENSG00000211814,TRAV35,28647,T cell receptor alpha variable 35,24.135442505211557,0.056204190211910116,0.533748961057197,0.10530079552864408,0.9161371317458445,NA,27,34,18,16,27,25
ENSG00000211815,TRAV36DV7,28646,T cell receptor alpha variable 36/delta variable 7,85.82279093929137,0.05582072622165762,0.2984196259980368,0.18705447416526433,0.8516179224102781,NA,81,89,89,86,80,88
ENSG00000211816,TRAV38-1,28644,T cell receptor alpha variable 38-1,34.03664522815143,-0.4787095561988039,0.4915153485948397,-0.9739463021192616,0.33008320205059205,NA,23,46,35,39,22,39
ENSG00000211818,TRAV39,28642,T cell receptor alpha variable 39,36.53982283138185,-0.4897458565364634,0.4266173661518866,-1.1479744975081523,0.25097909192816575,NA,26,41,31,46,30,46
ENSG00000211820,TRAV41,28640,T cell receptor alpha variable 41,57.95508898997271,-0.3900635206640502,0.34382992546467966,-1.1344664666313926,0.2565989321894747,NA,40,73,46,64,59,69
ENSG00000211829,NA,NA,NA,73.3051825705099,-0.19002814822286712,0.32503672085367036,-0.5846359381296389,0.5587925375462446,NA,73,84,43,82,86,79
ENSG00000211934,IGHV1-2,28474,immunoglobulin heavy variable 1-2,45.006710389843256,-0.5946134701035374,0.6178664114962837,-0.9623657461223133,0.3358659138271156,NA,18,37,52,74,29,56
ENSG00000212664,RPL17P39,645296,ribosomal protein L17 pseudogene 39,25.97865327285395,0.34895860257094524,0.5104411288464306,0.6836412327501369,0.4942017410584076,NA,33,18,25,26,26,27
ENSG00000212916,MAP10,54627,microtubule associated protein 10,83.31185671315282,0.019133693558692516,0.4255895309543105,0.0449580926386712,0.9641407123857283,NA,124,122,57,74,64,66
ENSG00000213214,ARHGEF35,445328,Rho guanine nucleotide exchange factor 35,75.32039254475502,0.4351594352077988,0.5765609208955452,0.7547501390345464,0.45039891620315936,NA,126,92,23,51,114,60
ENSG00000213228,NA,NA,NA,62.45152136809124,0.47346308239823237,0.39179016339971284,1.2084608717324918,0.22687003771673542,NA,97,47,47,63,69,53
ENSG00000213297,NA,NA,NA,76.10266396766585,0.10830265337516876,0.3940987332843106,0.27481096544666406,0.7834614731378404,NA,85,105,73,79,69,47
ENSG00000213339,QTRT1,81890,queuine tRNA-ribosyltransferase catalytic subunit 1,23.978117616372348,-0.45303299144367387,0.6352530519208569,-0.7131535851324254,0.47575072411606767,NA,15,44,13,27,32,17
ENSG00000213398,LCAT,3931,lecithin-cholesterol acyltransferase,44.19363025656723,-0.624841713458549,0.678030637127931,-0.9215538048624398,0.3567613637878678,NA,29,15,33,74,38,75
ENSG00000213411,NA,NA,NA,17.955303750031057,-0.08485681241001632,0.5850638594667357,-0.1450385475653208,0.8846804370022209,NA,17,21,17,14,16,23
ENSG00000213420,GPC2,221914,glypican 2,45.0283525839545,-0.11143391382871341,0.4350436218425626,-0.2561442306791021,0.7978394697486032,NA,40,41,27,49,61,56
ENSG00000213433,NA,NA,NA,22.128481645869016,-0.5025529515250144,0.6200173262876971,-0.8105466254209523,0.417626079011172,NA,28,27,14,32,11,22
ENSG00000213462,ERV3-1,2086,"endogenous retrovirus group 3 member 1, envelope",52.612207459528655,-0.8388436939997976,0.5159567601579017,-1.625802312858699,0.10399171619680306,NA,23,56,24,80,65,74
ENSG00000213512,GBP7,388646,guanylate binding protein 7,16.331549551288834,-0.15886153024707914,0.5851059273244489,-0.2715090085884369,0.7859995719910203,NA,15,18,12,16,18,20
ENSG00000213533,STIMATE,375346,STIM activating enhancer,90.2556874151816,0.70936777582312,0.3767962733473746,1.8826294897273106,0.0597505970415319,NA,136,97,64,51,132,69
ENSG00000213757,RPS3AP20,643932,RPS3A pseudogene 20,22.783178016512206,0.6047833610032024,0.6246782627648946,0.968151762359018,0.3329685817691132,NA,16,23,28,11,35,23
ENSG00000213762,ZNF134,7693,zinc finger protein 134,35.19570371082933,-0.04771674359658565,0.49029413741377903,-0.09732268847488902,0.922470138727561,NA,34,45,27,21,40,47
