gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,D1_B7C2_Il8,D1_B7C2_no,D2_B7C2_Il8,D2_B7C2_no,D3_B7C2_Il8,D3_B7C2_no
ENSG00000223865,HLA-DPB1,3115,"major histocompatibility complex, class II, DP beta 1",2470.2761682904197,-0.32772374005692473,0.2813127191194674,-1.1649801725379774,0.2440270187530031,0.9999578066363455,1604,2415,1995,2467,2972,3309
ENSG00000223959,AFG3L1P,172,"AFG3 like matrix AAA peptidase subunit 1, pseudogene",273.07345772917205,-0.1964516986408222,0.16427236642761647,-1.1958901117272511,0.23173944443042932,0.9999578066363455,251,357,289,267,227,263
ENSG00000224051,CPTP,80772,ceramide-1-phosphate transfer protein,1058.1880308631114,-0.049862504953555833,0.10641638065745898,-0.4685604288127126,0.6393838678009338,0.9999578066363455,943,1302,1163,1035,1030,935
ENSG00000224287,MSL3P1,151507,MSL complex subunit 3 pseudogene 1,146.40246623609244,-0.009115172810290364,0.3045544876257607,-0.029929530447409366,0.9761232545028906,0.9999578066363455,103,139,214,164,131,137
ENSG00000224402,NA,NA,NA,144.72914710927105,0.052609230388063075,0.25660119182769153,0.20502332827584968,0.8375538988284326,0.9999578066363455,106,142,183,150,159,135
ENSG00000224411,NA,NA,NA,7.89072598338253,-0.1340978486524467,0.8668696732824178,-0.15469205208746403,0.8770640960837597,0.9999578066363455,12,10,5,8,5,7
ENSG00000224420,ADM5,199800,adrenomedullin 5 (putative),14.594908522368309,-0.11343785163843738,0.6599142061123481,-0.17189787791767128,0.8635178149302425,0.9999578066363455,16,24,14,15,12,8
ENSG00000224470,ATXN1L,342371,ataxin 1 like,1210.0614165248905,-0.009691439321548022,0.13426542523591806,-0.07218119858123694,0.9424577074983431,0.9999578066363455,1055,1360,1548,1168,1061,1144
ENSG00000224531,SMIM13,221710,small integral membrane protein 13,380.97647359188653,0.11325930908933751,0.1907505130680144,0.5937562487653888,0.5526751555239422,0.9999578066363455,412,443,359,325,409,344
ENSG00000224578,HNRNPA1L3,642659,heterogeneous nuclear ribonucleoprotein A1 like 3,187.7914362304675,0.13217933701035445,0.2490694358839317,0.5306927224581303,0.5956317299525641,0.9999578066363455,139,193,272,183,190,165
ENSG00000224597,NA,NA,NA,475.3991097667275,0.12223059714310926,0.20967131869733535,0.582962886400078,0.5599182847939719,0.9999578066363455,508,543,442,362,526,477
ENSG00000224631,RPS27AP16,643358,RPS27A pseudogene 16,11.815980465892789,-0.05315573587422181,0.6786180907574464,-0.07832938231117814,0.9375660455541445,0.9999578066363455,9,11,13,16,13,9
ENSG00000224786,NA,NA,NA,24.75709667764893,-0.02907803723165186,0.6247481176603035,-0.046543617194958184,0.9628769702411362,0.9999578066363455,22,19,21,15,30,40
ENSG00000224861,NA,NA,NA,35.66989809474623,-0.08258767194542228,0.4382567474812394,-0.18844586516938372,0.8505271484761807,0.9999578066363455,27,35,42,47,36,28
ENSG00000224877,NDUFAF8,284184,NADH:ubiquinone oxidoreductase complex assembly factor 8,370.6762860049828,0.03335043845094357,0.2328766364767466,0.14321075293559432,0.8861237377455103,0.9999578066363455,282,353,483,426,377,319
ENSG00000224886,NA,NA,NA,17.795124573537212,-0.5801095877772714,0.5307063099858562,-1.0930896747633014,0.27435442894432877,0.9999578066363455,14,27,16,17,13,21
ENSG00000224892,RPS4XP16,220433,ribosomal protein S4X pseudogene 16,13.771770265446179,0.6710835157147989,0.6324595670484062,1.061069435389593,0.2886583469308154,0.9999578066363455,15,11,19,7,17,14
ENSG00000225031,NA,NA,NA,14.75319001198017,-0.03167493976528407,0.5827205992722811,-0.05435699339415954,0.9566507424666657,0.9999578066363455,12,16,16,17,16,12
ENSG00000225067,NA,NA,NA,11.371748272272702,-0.41730235735090104,0.7280270858805682,-0.5731961975647688,0.5665118586713738,0.9999578066363455,5,12,15,11,10,16
ENSG00000225079,FTH1P22,100462772,ferritin heavy chain 1 pseudogene 22,86.611555479583,0.14402897214651006,0.29101511494762894,0.4949192146683842,0.6206571467511175,0.9999578066363455,64,92,108,75,104,82
ENSG00000225101,OR52K3P,390035,olfactory receptor family 52 subfamily K member 3 pseudogene,16.815257269400437,0.6035758325727127,0.8505661404242562,0.7096165764036334,0.4779419374000839,0.9999578066363455,23,25,7,6,29,11
ENSG00000225151,NA,NA,NA,1318.566113053602,-0.003504761149275823,0.2478918412127148,-0.014138267448134383,0.9887196704932014,0.9999578066363455,868,1194,1772,1503,1391,1243
ENSG00000225210,DUXAP9,503638,double homeobox A pseudogene 9,27.174903641986894,0.8307475997278203,0.7666550051067776,1.083600308083968,0.278542054181985,0.9999578066363455,11,9,54,20,43,28
ENSG00000225492,NA,NA,NA,29.091683772862446,-0.44452661342782945,0.6861844564453402,-0.6478237873976666,0.5170989282259706,0.9999578066363455,38,53,16,14,18,37
ENSG00000225556,C2CD4D,100191040,C2 calcium dependent domain containing 4D,181.31504783615856,0.003651665336078209,0.23446826582574487,0.015574241244195068,0.9875740557003434,0.9999578066363455,156,232,242,176,155,145
ENSG00000225573,RPL35P5,441246,ribosomal protein L35 pseudogene 5,12.142402523438054,0.7489912176300679,0.7112414527734907,1.0530758783945617,0.29230621716757116,0.9999578066363455,10,14,15,8,21,6
ENSG00000225614,ZNF469,84627,zinc finger protein 469,16.942567311663197,-0.9416677229360468,0.849012528491082,-1.109132894198437,0.2673728563572094,0.9999578066363455,15,34,15,29,5,6
ENSG00000225630,MTND2P28,100652939,MT-ND2 pseudogene 28,1243.2153187145495,0.1323953152246301,0.11806053101735359,1.1214189372498202,0.26210957900396153,0.9999578066363455,1192,1293,1345,1108,1368,1179
ENSG00000225648,NA,NA,NA,322.09869927037073,-0.016869617914548198,0.2816423247734629,-0.05989731098874134,0.9522374215717436,0.9999578066363455,361,401,249,241,337,344
ENSG00000225663,MCRIP1,348262,MAPK regulated corepressor interacting protein 1,564.0291776380217,-0.03267408030437345,0.15067767356329484,-0.21684752313784644,0.8283271748974659,0.9999578066363455,544,688,574,472,555,573
ENSG00000225697,SLC26A6,65010,solute carrier family 26 member 6,657.6569129464746,-0.012983741988418424,0.20009595686030932,-0.06488757790084991,0.9482635111493766,0.9999578066363455,656,928,626,546,675,557
ENSG00000225720,NA,NA,NA,108.04901241568642,-0.0780657218270764,0.3740329365026313,-0.20871349608145326,0.8346719038157776,0.9999578066363455,59,97,149,118,115,116
ENSG00000225828,FAM229A,100128071,family with sequence similarity 229 member A,19.085488520155362,0.14790504906259194,0.6393558186462042,0.23133448503803658,0.8170549579791002,0.9999578066363455,9,15,31,20,22,19
ENSG00000225830,ERCC6,2074,"ERCC excision repair 6, chromatin remodeling factor",909.6492760430319,-0.009763343146699403,0.1268322882682923,-0.07697837262106869,0.9386407500550547,0.9999578066363455,750,1007,1120,872,881,879
ENSG00000225840,NA,NA,NA,136.24711511174792,-0.013822969584581454,0.30574125273700636,-0.04521133298446889,0.9639388610731149,0.9999578066363455,110,166,114,121,181,129
ENSG00000225873,C3orf86P,102724231,long intergenic non-protein coding RNA 694,14.884802801053814,-0.6859104770964684,0.8323775977678882,-0.8240376470195888,0.40991816720389984,0.9999578066363455,7,6,17,27,11,20
ENSG00000225921,NOL7,51406,nucleolar protein 7,3428.648826544094,-0.012273022567981802,0.17766942704544517,-0.06907785302218905,0.9449276496383675,0.9999578066363455,3536,4433,3238,2648,3415,3435
ENSG00000225969,NA,NA,NA,21.336618701960074,-0.01955678390795481,0.5414617620038106,-0.0361184949341209,0.971187875124275,0.9999578066363455,25,31,18,20,20,15
ENSG00000225972,MTND1P23,100887749,MT-ND1 pseudogene 23,219.94205338581293,0.3121028448504657,0.2548465655865533,1.2246696129968702,0.22069972766294257,0.9999578066363455,207,178,241,224,283,184
ENSG00000225973,PIGBOS1,101928527,PIGB opposite strand 1,216.84640932939422,0.06258908127402568,0.18608272082282248,0.33635084975793905,0.7366063086664922,0.9999578066363455,225,241,252,209,190,192
ENSG00000226025,NA,NA,NA,18.123719852256613,-0.3382933664461387,0.7523431017439813,-0.44965304481685575,0.6529606334981806,0.9999578066363455,11,15,31,30,8,15
ENSG00000226085,NA,NA,NA,179.4730948164456,-0.060832837266033314,0.23526209645273585,-0.2585747478376936,0.7959633690595725,0.9999578066363455,169,246,176,138,182,177
ENSG00000226121,NA,NA,NA,22.70022442555288,0.5089907703811575,0.8049649782981153,0.6323141802482927,0.5271815994180022,0.9999578066363455,9,23,19,10,52,24
ENSG00000226124,FTCDNL1,348751,formiminotransferase cyclodeaminase N-terminal like,42.07881005372752,-0.37150198511896265,0.41142830717668943,-0.9029567937808901,0.36654882635790437,0.9999578066363455,45,63,32,39,32,43
ENSG00000226174,TEX22,647310,testis expressed 22,11.671584339033704,0.7061019576052908,0.8383776933004021,0.842224170857424,0.39966248670226845,0.9999578066363455,13,5,12,16,18,5
ENSG00000226210,WASH8P,100288778,"WAS protein family homolog 8, pseudogene",384.18597831318436,-0.15033254458015535,0.2362306499408991,-0.6363803537676673,0.5245285428477017,0.9999578066363455,387,543,354,285,347,410
ENSG00000226232,NPIPB14P,109729168,"nuclear pore complex interacting protein family member B14, pseudogene",14.338353530821657,2.6615156191082164e-4,0.6055422035062642,4.39526031992035e-4,0.9996493089762939,0.9999578066363455,12,14,14,12,17,17
ENSG00000226259,NA,NA,NA,218.33894912360856,0.27970873612340197,0.2816557415042659,0.9930872867335656,0.3206674189630349,0.9999578066363455,199,256,359,162,177,185
ENSG00000226287,NA,NA,NA,34.20217159031567,0.4912955097584443,0.4474033711654643,1.0981041749386982,0.2721590025233481,0.9999578066363455,30,37,61,24,32,26
ENSG00000226415,NA,NA,NA,23.207227734808058,-0.029600756179312016,0.5364579559110154,-0.05517814742637915,0.9559965382352333,0.9999578066363455,24,21,26,32,19,17
ENSG00000226479,TMEM185B,79134,transmembrane protein 185B,884.1361091710484,0.026744307606324246,0.15598236569839602,0.17145725086665525,0.8638642414994838,0.9999578066363455,904,1137,896,802,872,737
ENSG00000226650,KIF4B,285643,kinesin family member 4B,27.646006288014565,-0.6169683783133356,0.64954057262687,-0.9498534877016134,0.3421867033504309,0.9999578066363455,9,24,38,30,21,45
ENSG00000226660,TRBV2,28620,T cell receptor beta variable 2,239.2624238071709,0.030138097876395317,0.290442505930936,0.10376614049584677,0.9173549373435781,0.9999578066363455,200,264,332,290,206,162
ENSG00000226742,HSBP1L1,440498,heat shock factor binding protein 1 like 1,142.6190022352148,-0.09035259283336941,0.4536973067236153,-0.19914729819723323,0.8421475235298813,0.9999578066363455,78,93,214,197,135,142
ENSG00000226752,CUTALP,253039,"cutA divalent cation tolerance like, pseudogene",680.906222418615,-0.04789952436397486,0.2925298388213391,-0.163742353795331,0.8699339739971275,0.9999578066363455,460,522,894,817,693,708
ENSG00000226789,NA,NA,NA,10.927130802355052,0.892518784371111,0.7329086416499401,1.2177763143327838,0.2233089874857602,0.9999578066363455,16,8,11,5,15,10
ENSG00000227051,C14orf132,56967,chromosome 14 open reading frame 132,49.869900785907305,0.014439397485335069,0.9094580054130783,0.015876926036597648,0.9873325780384494,0.9999578066363455,23,49,121,89,17,11
ENSG00000227057,WDR46,9277,WD repeat domain 46,455.1488182082915,0.10998263089294913,1.2575240544838542,0.08745966369453749,0.9303061462367398,0.9999578066363455,530,861,256,14,596,517
ENSG00000227080,NA,NA,NA,24.451143743238205,0.5970787258246907,0.501471999567616,1.1906521726826416,0.23379016090400767,0.9999578066363455,28,29,34,12,27,19
ENSG00000227081,NA,NA,NA,9.3825319537667,-0.04132289541049181,0.803688855131953,-0.05141653408109939,0.9589936099076125,0.9999578066363455,8,18,10,5,10,7
ENSG00000227097,NA,NA,NA,2302.354065044732,-0.03259691732930327,0.1277741682097361,-0.2551135161826822,0.7986354250833126,0.9999578066363455,1915,2566,2640,2454,2330,2013
ENSG00000227124,ZNF717,100131827,zinc finger protein 717,165.1921508458837,-0.0038941611020782015,0.21030189436700722,-0.018517004394084664,0.9852264123464044,0.9999578066363455,135,190,174,155,188,156
ENSG00000227191,TRGC2,6967,T cell receptor gamma constant 2,162.3080307336326,-0.03297448584327748,0.2071214206343281,-0.1592036484796702,0.8735084294546924,0.9999578066363455,135,175,178,172,171,148
ENSG00000227232,NA,NA,NA,246.37663780805266,-0.17988074748223337,0.2336061826899228,-0.7700170663761845,0.4412897691564909,0.9999578066363455,196,315,214,218,282,262
ENSG00000227268,KLLN,100144748,"killin, p53 regulated DNA replication inhibitor",21.734626666570854,-0.5207270645356521,0.67668586770103345,-0.76952555002333,0.44158138283868703,0.9999578066363455,19,26,23,40,12,11
ENSG00000227345,PARG,8505,poly(ADP-ribose) glycohydrolase,1385.7618126189127,0.09306657254300273,0.0906111580667544,1.0270983676694585,0.3043741472323145,0.9999578066363455,1351,1548,1595,1220,1363,1295
ENSG00000227372,TP73-AS1,57212,TP73 antisense RNA 1,554.2811101468881,0.04077087002814362,0.1259440186482833,0.32372216216160377,0.7461483906388665,0.9999578066363455,494,597,634,551,568,502
ENSG00000227449,NA,NA,NA,38.44192949193156,0.28095511323643313,0.9583775071846803,0.2931570400287919,0.7694021192725378,0.9999578066363455,25,22,86,75,22,5
ENSG00000227471,AKR1B15,441282,aldo-keto reductase family 1 member B15,46.5518774982594,0.009214840003774724,0.35508046540405697,0.025951413557174636,0.9792960917482227,0.9999578066363455,34,49,59,47,49,44
ENSG00000227500,SCAMP4,113178,secretory carrier membrane protein 4,59.5486306593349,-0.31777909439875046,0.6024247086010126,-0.5275001006129321,0.5978463465824714,0.9999578066363455,49,65,22,45,84,88
ENSG00000227507,LTB,4050,lymphotoxin beta,121.4445907024236,0.6114073625843257,0.5167133494726368,1.1832621766175282,0.2367052579552944,0.9999578066363455,87,60,146,70,210,152
ENSG00000227671,NA,NA,NA,406.5222864351499,0.027709845345612317,0.16270595038353258,0.17030628124106284,0.8647692717087775,0.9999578066363455,382,431,463,438,392,345
ENSG00000227694,RPL23AP74,729617,ribosomal protein L23a pseudogene 74,34.7570374853857,-0.2516360821559954,0.448043123914635,-0.5616336212403056,0.5743656684363816,0.9999578066363455,23,34,45,34,29,45
ENSG00000228168,HNRNPA1P21,344697,heterogeneous nuclear ribonucleoprotein A1 pseudogene 21,561.4009234538073,-0.11644662450370816,0.17200184246484074,-0.6770080066294131,0.49840087436625413,0.9999578066363455,489,662,529,492,597,613
ENSG00000228198,OR2M3,127062,olfactory receptor family 2 subfamily M member 3,24.405924326913855,0.44088064136067073,0.6990257875939732,0.6307072631442816,0.5282319491512313,0.9999578066363455,11,13,51,23,26,25
ENSG00000228224,NACA4P,83955,"NACA family member 4, pseudogene",18.131305580850217,0.5014222426119469,0.6821267574395494,0.7350866054486703,0.4622867513329392,0.9999578066363455,12,8,29,19,24,17
ENSG00000228253,ATP8,4509,ATP synthase F0 subunit 8,18089.849820168027,0.2543345513732087,0.10496840761628637,2.422962843286454,0.015394501174220768,0.9999578066363455,17095,17377,23442,16701,19038,15607
ENSG00000228300,FAM174C,55009,family with sequence similarity 174 member C,1587.7950665620779,0.015649556693959458,0.14318027496534544,0.10929966922990747,0.9129648089409442,0.9999578066363455,1458,1938,1553,1407,1772,1460
ENSG00000228305,NA,NA,NA,9.267744580761676,0.9232748257081561,0.7708178701774538,1.1977859640119712,0.2310003528496503,0.9999578066363455,12,5,10,6,14,8
ENSG00000228327,NA,NA,NA,554.4298451706265,0.08113582270516206,0.17363198827309415,0.46728614647635636,0.6402951666774134,0.9999578066363455,430,617,644,511,651,504
ENSG00000228409,NA,NA,NA,91.86473732580336,-0.16414338905816458,0.40605406761585566,-0.40424022845512086,0.6860360741038534,0.9999578066363455,60,89,79,77,121,124
ENSG00000228451,SDAD1P1,157489,SDA1 domain containing 1 pseudogene 1,65.368290950752,0.08484965034226254,0.4040502803441095,0.20999775144321225,0.8336694279975752,0.9999578066363455,51,65,96,83,59,43
ENSG00000228463,RPL23AP21,728481,ribosomal protein L23a pseudogene 21,78.58415383366172,0.16815237373340336,0.39882710271814126,0.421617218557586,0.6733044362039962,0.9999578066363455,58,67,80,61,112,93
ENSG00000228474,OST4,100128731,"oligosaccharyltransferase complex subunit 4, non-catalytic",3884.3184253012814,-0.00786686112208529,0.1342679266147066,-0.058590769370111206,0.9532780630290142,0.9999578066363455,3197,4130,4884,4032,3691,3573
ENSG00000228486,C2orf92,728537,chromosome 2 open reading frame 92,38.185340656540845,0.37866479120918756,0.5453760251731504,0.6943187337378206,0.4874823451256879,0.9999578066363455,37,46,61,42,34,14
ENSG00000228502,NA,NA,NA,39.9689953008594,-0.11068130421955122,0.3828735984285943,-0.28908053382059773,0.7725197497147241,0.9999578066363455,37,38,38,42,40,44
ENSG00000228589,NA,NA,NA,58.993658896620275,-0.09400628352953144,0.5598255906497764,-0.1679206615410713,0.8666456953690187,0.9999578066363455,76,74,28,76,62,35
ENSG00000228594,FNDC10,643988,fibronectin type III domain containing 10,201.25985601290165,-0.1011366573876108,0.3402611910301525,-0.2972324204280132,0.7662890717938513,0.9999578066363455,195,272,268,232,128,133
ENSG00000228668,TRGV5P,6979,T cell receptor gamma variable 5P (pseudogene),17.4169463400712,0.17539220126054408,0.6252395534068463,0.2805200027811029,0.7790785812713472,0.9999578066363455,20,28,15,12,20,11
ENSG00000228672,PROB1,389333,proline rich basic protein 1,431.253820900682,-0.12544381230443713,0.21425957994931427,-0.5854758621953445,0.5582277922001618,0.9999578066363455,362,591,399,343,476,442
ENSG00000228716,DHFR,1719,dihydrofolate reductase,4738.458956669086,-0.08208199305562215,0.15399027605701707,-0.5330336119744998,0.5940103132714102,0.9999578066363455,4540,5916,5540,4960,3828,3943
ENSG00000228782,NA,NA,NA,53.48522535483405,-0.03572698321893389,0.4252872295506701,-0.08400671531256797,0.9330510925969874,0.9999578066363455,32,44,67,59,62,58
ENSG00000228897,NA,NA,NA,13.372825282973583,0.32407285852337586,0.6602491856264325,0.4908341662184731,0.6235437428677539,0.9999578066363455,12,20,16,9,17,8
